"sex","foot_size","salary"
"Female",23.8059896769346,44129.4502418215
"Male",29.5277264543594,61099.4074415066
"Female",23.3314296706576,59625.1795559184
"Male",26.8716037891265,55745.0426796999
"Female",24.631773987529,54145.1760155536
"Male",26.3654690789621,49707.1579519689
"Male",30.3499266150141,71757.0313304948
"Male",27.2975021562511,65679.2099034836
"Female",24.7276920786235,77942.4452467885
"Male",28.1881570711232,85840.9242623576
"Male",27.9036561594317,44906.5733295242
"Male",24.4927165940561,56309.7996162083
"Male",26.5779242241044,60581.2427007849
"Female",23.100196272337,89222.3014340353
"Female",25.681122189075,73544.727183007
"Female",21.8169553515806,63137.0782854891
"Male",28.5279432335196,36356.5671427695
"Female",25.2730831149259,55926.6624402853
"Female",22.6693159455707,55905.285569836
"Male",26.0921236562015,72824.4840525332
"Female",22.8906228827901,44886.7654388878
"Male",27.3033864806483,47217.9510155029
"Male",26.8607285990911,76236.263433048
"Male",26.7916882585942,69926.2848518648
"Female",22.284761274721,56434.2541997622
"Male",28.8891893665089,73055.3977899211
"Female",24.302599210407,66499.4725758453
"Female",22.3400212302483,55765.7181963393
"Female",25.1877905766245,54446.679636667
"Female",23.0438083745957,56283.0823496655
"Female",23.14407592885,42429.7556164562
"Female",25.8551770583504,60411.7060465498
"Female",21.1617620700167,40452.2330147215
"Female",23.1134273685984,14353.6615954869
"Male",26.7160395268905,72450.1214360111
"Male",27.6321142946314,47889.8161911271
"Male",27.4395502293933,74576.2613301393
"Male",27.2632821378208,58743.8532731408
"Female",22.2762385452417,57867.702613557
"Male",26.9311293820783,68254.2500259884
"Male",26.3553776154981,67410.2112177363
"Female",25.0949345979843,47400.540974498
"Female",27.0724076459454,86214.6945000821
"Female",24.0990098924233,35958.7263302327
"Male",26.3731525082993,69667.4285572443
"Female",24.3434119609432,64551.2932474629
"Male",26.9366958471761,65590.1723233557
"Female",25.0365821811142,39338.3097010174
"Female",24.0965001251867,75349.5051038527
"Male",27.910791188046,59707.9354150031
"Male",27.0321285032103,110377.236502665
"Male",27.3312390085522,73877.9173603254
"Male",25.9456670135618,69588.3565282476
"Female",26.3776297271486,41270.8269095189
"Female",22.9113106522679,63499.5375427143
"Male",29.1306323610226,82044.5504970526
"Male",26.1927496006535,52647.3659038447
"Female",27.2109663422266,38556.1307845133
"Female",26.4645542307394,55539.619493846
"Male",27.6468388985187,63250.5210725369
"Female",22.7743197366518,61979.0005326848
"Female",23.64172270719,62428.09510942
"Female",26.4232237667418,57940.9034830047
"Female",25.5700722462852,67384.4176458453
"Male",26.3264595441532,54014.3552639933
"Female",23.2091312309188,60995.9229194819
"Male",24.4283319643115,67565.9361139348
"Female",22.865813052793,37184.5401259973
"Female",25.6258535723904,44581.1394803115
"Male",26.6266228206037,97170.0169657945
"Male",26.0573081960304,81040.4305209594
"Female",24.842286287457,64711.8915310463
"Female",24.4365201950838,39556.9427077902
"Male",28.3504638836633,59544.3486865467
"Female",24.1804256623618,41306.6868396193
"Female",24.7742671227625,92005.3787926791
"Male",26.0793372773173,52759.0530808125
"Female",21.6239668976273,53051.7501160821
"Male",26.7934238220331,58390.5956666905
"Male",27.9748708935584,101920.796158285
"Female",24.825736314235,37519.3846269509
"Female",24.4532924611333,65823.7084759196
"Female",24.8649016433789,50561.0307467115
"Female",24.616679756133,58821.6318453295
"Female",23.513585298046,58673.3585229145
"Male",26.6554100573646,39743.2121989244
"Male",23.6050399369033,64240.6763248967
"Male",30.12529273181,80456.4308416295
"Male",28.6627672503296,82505.7675135013
"Female",22.4854583627154,60617.848019085
"Male",25.2860733607839,85707.817278139
"Male",24.9481199092554,75935.8633154147
"Female",23.2475666241801,53219.3140728024
"Female",22.2348270668528,44143.7578127934
"Male",25.7455916330506,60805.4441121573
"Female",23.3847430249583,62227.7824404258
"Male",27.4903368365886,82608.4410187357
"Female",23.3311693632555,81698.1000661887
"Female",23.2060375052823,64013.7670611198
"Male",27.9391991630152,60026.6229300127
"Male",25.1100996100253,72164.5976482481
"Male",27.5351467271807,38779.8921229787
"Female",23.9384067552007,61571.9307797496
"Male",26.3051545634901,77522.2134079374
"Male",24.4741874102147,65678.3827529057
"Male",29.6176544708701,60025.6723608441
"Female",22.2448082287373,48513.2540460985
"Male",28.3526941498051,69460.7218124983
"Male",29.2296534847242,86414.8547420664
"Male",25.9564691559475,78490.8789437405
"Female",23.7138612709059,59123.4332628878
"Female",25.167561210838,34057.5304513905
"Female",25.9154503942502,21416.0979200173
"Male",26.4978271692989,68670.014488078
"Male",28.0581965325021,62795.323690679
"Female",26.4979985254966,61812.6974717093
"Male",27.5785449783602,59726.3193345844
"Female",25.2377199729711,63789.5834165893
"Female",26.8895279179856,41218.5100960203
"Female",24.1289567679196,56429.483062145
"Female",27.3353680079239,34991.4378268751
"Male",27.9808485799013,67818.9660453466
"Female",23.414035888134,63254.5577055142
"Male",28.8676772067531,72281.0241381092
"Female",24.4175337028123,31970.0158878816
"Male",26.8194912175527,47344.6878417275
"Female",22.4847174881074,75899.6971194063
"Female",23.0068565838351,49595.1993272869
"Male",24.6835865349651,81883.7386847969
"Male",24.7852210567135,49684.9280767734
"Female",23.7880940339904,34328.7893520895
"Female",22.314514179372,55244.6299122589
"Female",26.6024954685247,78287.54617094
"Male",26.4558857688606,88997.5250279407
"Male",23.6336715363303,64024.8523503807
"Female",23.6731456668281,56735.6999414514
"Female",24.2945177164217,74793.9353449917
"Male",24.7806475756692,56970.497566911
"Male",29.446580598436,53755.4362319972
"Female",24.2963256248446,61367.8697902276
"Female",25.55780589223,59634.1785937954
"Male",26.6450598466902,76490.9057054787
"Female",25.7776145491122,46414.3247323068
"Female",25.5251071375503,55163.3976307409
"Female",23.9487317274517,56932.1781924366
"Male",30.0995067840312,65135.6087876119
"Male",25.8271825011602,72881.894563823
"Male",26.7388707119774,79551.0764133817
"Male",23.5969055316179,52704.1986189891
"Male",26.7129007603575,66561.3271691443
"Female",24.3909663880332,65488.415758252
"Male",25.7836017447687,59069.3843606227
"Female",24.8686101930948,51955.0363281905
"Male",27.9832655809625,52426.8584495179
"Male",26.3592887607154,69719.4593110151
"Male",27.6739423783454,111084.332938895
"Male",28.6699518556795,48234.0595046403
"Male",28.6637053819455,81063.1719285625
"Male",28.2338589533689,66611.2761417135
"Female",25.2626918129763,60074.0319433376
"Female",22.9047477431951,54874.2617363713
"Female",22.1267755616793,76644.2790347203
"Male",26.2099236277153,67349.841099137
"Female",26.2929502092487,58752.8005945593
"Male",28.48157531514,55917.46039701
"Male",28.807111229188,67040.640964734
"Male",25.2533257724137,57001.6788365113
"Female",24.8591328476217,69088.3844188222
"Male",28.4937412213492,63360.9574885939
"Male",24.4011763497736,61286.4466042988
"Female",24.3389001627951,72194.6772699709
"Female",23.484027376093,28300.406387967
"Male",24.9503673959653,70230.8883281709
"Female",23.8802579130149,73559.4157021786
"Male",27.9181733360658,71570.4670368764
"Female",25.0125223861428,38323.3699033701
"Female",22.6433268446791,53424.8353169946
"Female",24.3683990945738,64277.5709365309
"Male",28.1905640173356,71380.2504247795
"Female",24.5784933063422,51536.4314878864
"Male",30.0333065973108,82656.193242125
"Female",23.6119292409298,90708.8142097724
"Female",25.332068020021,63040.2156976789
"Male",25.5682958920083,76105.6391361977
"Male",27.9975974666302,49453.856728473
"Male",26.1987376461349,79464.370415472
"Female",22.5732061346867,102442.234411005
"Male",26.7664517716713,55824.7910257747
"Female",22.6603003008096,86976.7134045056
"Male",28.0112358869386,76852.7823272093
"Female",22.9864485606762,71571.5303090676
"Female",24.9790733473081,61782.0134869501
"Male",28.8178683250311,89521.3112020849
"Male",26.201033232979,58274.2359279569
"Female",22.7076332049971,72402.4359475143
"Female",23.7868973106028,41967.1930983049
"Male",26.307139103048,80286.3675888645
"Male",26.4438905452046,82627.7632404005
"Male",26.056340518454,57223.4992280435
"Male",25.6292635178084,58390.6839694727
"Male",25.0385845786137,51066.1076026505
"Male",28.6252869481886,92864.6946073571
"Female",25.2480188987623,33272.9223346211
"Female",21.9871366965363,38869.7278946516
"Male",29.447825165289,55533.0935940607
"Female",26.369095644328,86796.7162613328
"Male",27.0225656113606,60316.7830611491
"Female",22.573176461259,45329.1059652317
"Male",28.7000660407158,89758.1412676449
"Female",22.4928054479564,56772.3136191185
"Female",24.9472978684643,56443.6744770241
"Male",25.265776604552,80515.1181859779
"Female",28.0493169382086,45456.0880878719
"Female",22.6234630422784,36704.9973126323
"Male",29.8289981983261,63754.4002970778
"Male",26.1780321729099,63796.2184693429
"Female",24.1429908160945,50467.3969004771
"Male",28.4536287165896,79307.6332760057
"Female",25.2568714915325,61852.9507096511
"Male",29.2554854068968,87646.3998375972
"Female",24.4808509789054,67232.7594889215
"Male",27.7792500445902,79469.6892649313
"Female",26.1818018110823,31104.7286774303
"Female",23.9731518411714,61768.0937237015
"Male",24.5141771214155,34884.9203851347
"Female",22.4212038929409,39700.3515201647
"Male",26.6911831345277,52910.5367335854
"Female",26.0831331367985,34441.7158861654
"Male",26.3939761991883,95352.9023420755
"Female",24.0899162947767,76956.6491305325
"Male",24.7026721345244,75909.3003435545
"Male",26.5867037168956,59746.3806882316
"Female",25.204242691768,66141.3299457708
"Male",26.6079582396632,84108.7211801381
"Male",25.7713517536167,51090.7917909545
"Female",24.9264732289347,67766.9736814044
"Female",25.3559533528392,76817.6220705064
"Male",25.8751553234809,76312.3603882314
"Male",27.8715280271852,67042.8538324877
"Female",25.8614967914708,67550.9659314944
"Male",27.311922692243,75764.0181064504
"Male",27.3234125945738,98656.5518252185
"Male",30.238299059233,74232.1555432554
"Female",26.1488960718426,75311.8565274915
"Male",26.8765193108692,79810.5387991746
"Male",29.852477154736,56789.4804449781
"Female",21.8812238314375,67128.8965617403
"Male",26.8061856719698,95125.4185253514
"Male",27.3761083890239,60009.5306452677
"Female",23.5402014314592,56086.8511821962
"Female",24.2112905418792,74713.1786048465
"Female",21.9443063293422,55950.7064018836
"Male",25.9747719885587,75565.7621013454
"Female",25.2449300739498,45136.9438837504
"Female",23.5664529546678,40197.1858921918
"Male",29.6577376715595,78873.5504328898
"Female",24.2762410829997,82277.4540508351
"Female",24.6477425666436,59614.3259417309
"Female",22.5739444880397,40606.1039522825
"Female",24.6490865115525,48829.966024034
"Male",26.8504172197632,53834.1518782884
"Male",28.3624538147929,88830.5744225245
"Female",23.324538269047,52759.4284779027
"Male",26.2078852373286,66431.8935779811
"Male",27.7182575213419,99729.0266130339
"Female",22.4345570923591,81558.9326774198
"Male",27.1576792227605,71384.233281122
"Female",25.5748308639368,67869.5030009338
"Female",23.2091941768072,70085.0103003726
"Female",23.9909442016662,38823.7421545631
"Female",26.5902561894172,40407.0020877271
"Male",26.7594025560122,80219.0147654055
"Male",26.6057008860275,103425.025087789
"Female",24.7348131095602,47074.733878891
"Female",23.3578227475771,60426.3585981237
"Female",23.7943513922895,50958.9085983113
"Female",25.1812004683323,52616.9861125279
"Male",28.2272446270043,64188.0817314345
"Female",24.9084955205801,55306.8116095913
"Female",21.357404956513,30578.8216456707
"Female",25.4745911937226,46706.6113572521
"Male",26.3730884006015,55139.93885856
"Female",24.8175420350131,46869.2769733895
"Male",29.2130786850846,58699.0373631504
"Male",26.080839445698,70487.9868649526
"Male",28.5406382038729,72430.096917208
"Female",22.8667304080992,75156.4464036362
"Female",25.6386830734058,42819.0397916179
"Female",23.7175129182656,51330.4108004449
"Female",21.8728113276179,67796.121289467
"Female",24.906283635404,53933.6984581227
"Male",28.2685245685317,80264.5299608416
"Male",28.2627208777253,82234.2310934331
"Male",27.1460646096858,55682.13147567
"Male",28.7722546783631,79094.1851732506
"Female",20.1728299320287,53985.7965635062
"Male",26.9448485121044,55023.1198149289
"Male",31.2830891195678,94698.0013287768
"Male",27.2098160368541,43666.5698626859
"Female",22.8063722429604,85938.3576458828
"Male",24.8058088760555,101488.8327688
"Female",22.1545851968137,53345.6764716848
"Female",27.2095907428127,46092.758448472
"Female",23.9524068714836,48238.6260067125
"Female",23.2946968143242,54744.2804028803
"Male",28.2341041950264,69025.551796559
"Female",21.5260430085707,51188.0445259817
"Female",23.519432501837,69444.6931859676
"Male",26.4714087955403,93222.6659617715
"Male",30.0991810891602,60863.0192009321
"Female",24.3348288618333,54062.899471401
"Female",25.7733676896168,29553.6166708085
"Male",26.5110525258672,57730.8584093827
"Male",26.5386580429397,58111.9326425519
"Female",23.862668013967,75835.8056395066
"Male",26.6662011000539,52151.1333905689
"Female",25.5653188194865,21505.7474538857
"Female",23.3184732392345,64416.9595828859
"Male",27.0368805945778,81106.2759799426
"Female",24.5236831674435,74145.2925897955
"Male",29.4901910714699,89364.130579656
"Female",26.0095309035072,15472.0948382552
"Female",20.9362135764629,58552.2195628195
"Female",26.092072910991,59287.8946862826
"Female",19.2875575759559,87582.9354960827
"Male",24.0753630711246,60100.7862911878
"Female",25.4632357517212,56155.2360950338
"Male",25.1529201764641,56998.1031249535
"Male",23.3086053265134,69435.9321785704
"Male",27.9239341600059,63040.7908153184
"Male",28.8271100076579,63851.9075838937
"Female",24.717352441531,77121.1036067455
"Male",27.0495143735209,78314.5192325237
"Male",26.2376723559837,91222.3097121735
"Male",25.7453790337169,74076.9625729782
"Female",23.7759906068777,47184.1296125676
"Female",23.9653595409272,48651.5164426801
"Female",24.1199910756922,47091.400284979
"Male",24.8464907070792,69154.5241026021
"Female",22.6622011227957,22120.9298313107
"Male",24.4852353448048,64467.3564575449
"Male",28.6884890686678,46321.5627948914
"Male",27.2616206055152,37426.1688154198
"Female",24.2323233573045,37343.7671031784
"Female",22.5351596490598,64546.6494147262
"Male",26.2548719451955,53929.7571331709
"Female",23.553177841286,42430.8888586969
"Female",24.9977266603446,62964.2824272986
"Female",23.5667579868519,45271.2893374667
"Male",27.099353446284,48671.3931934515
"Male",26.682046467492,79217.7115731224
"Female",24.6131390983414,48273.2283542777
"Male",30.1168441736319,58311.6536464549
"Male",25.5554458668183,91633.241952145
"Female",26.2485060862377,64921.2246063533
"Female",24.8205275810207,34734.1458151619
"Male",27.8757297592673,62356.0752564875
"Female",27.6035146738347,58018.8549904162
"Male",25.8576066374685,78550.7055990896
"Male",26.6890053544571,60865.7050410709
"Male",26.7286958628594,57097.3119340428
"Female",23.1851756504787,62024.1345123649
"Female",24.7914541871896,75754.6574408867
"Female",22.5880090026959,54211.5055452624
"Male",28.6627473988348,72561.9414232675
"Male",24.8806047512157,85410.5587438269
"Female",20.8700236083128,75251.632195131
"Male",27.2456330125737,86894.6152661546
"Male",26.5663401837959,81812.5828872326
"Female",23.6335365988751,58855.9776525948
"Male",28.0309707490963,81849.878549156
"Female",22.181623757305,56195.4628571832
"Male",24.4800396867643,54994.2432550068
"Male",28.7188546375926,62857.1189650899
"Male",26.4272340597779,71153.0966009684
"Female",25.6230229660486,72888.8032876098
"Male",26.9722524494451,53934.6140873835
"Male",25.7966168139555,77209.9050811625
"Male",26.383281383436,65099.9631708813
"Female",24.8870852991623,37811.1569811412
"Female",23.3411861553415,31580.8551017926
"Male",28.531062026533,81648.9628517866
"Male",27.684512394529,57512.9697629041
"Female",23.1465381448841,37052.9965656384
"Female",24.1725188434292,60612.6930537967
"Male",28.636942061508,75614.2101889732
"Female",23.732627709378,46864.2210341719
"Male",27.3854755234037,80414.2321537581
"Female",21.7416974933099,31372.7950162932
"Male",24.2535862275958,66798.1668720348
"Male",25.093062433224,79704.6378708429
"Male",25.6065061702345,70307.9217838777
"Male",27.1352218184008,65467.096026855
"Male",28.6876347792933,70156.9668734153
"Male",27.9075075521461,49616.7133822788
"Male",26.8720582380431,62880.1652604726
"Female",25.1018146381715,67984.10361247
"Female",23.2765070277202,50434.039416931
"Female",25.7568169566904,46687.6398841801
"Male",29.342364915909,80685.133851394
"Female",22.856579544583,76699.5234976493
"Female",27.9307524733901,57692.0220858312
"Female",22.8179888797772,75595.4347466241
"Male",26.694665849599,75823.7126899588
"Female",21.5934163467739,62014.6510816957
"Female",22.9575177323858,5409.92887332026
"Female",22.8882457375077,34059.0694657493
"Female",23.6147135955246,64354.692524351
"Male",26.8836386611898,43046.3466589472
"Male",27.8666667728866,67780.7545806218
"Female",25.2144874117313,48656.6157877333
"Female",22.6751002533677,66066.3642345612
"Female",23.9402533119626,55120.1250385509
"Male",28.9225759427312,96407.1717491631
"Male",27.0090366857019,107726.002614133
"Male",27.5000280514114,65280.0226442456
"Female",25.708862488824,56160.1253412038
"Male",29.165768231038,76133.3743764796
"Female",24.3708157598889,54639.6744907247
"Male",27.4624786908816,64210.8273167343
"Male",24.4244508198566,60285.5116864087
"Male",27.5491540068601,89222.5999741977
"Male",27.1503435269181,97534.4239756317
"Female",21.8918308188048,86364.2831110374
"Female",23.9368308961194,58066.2195167505
"Male",27.9559905350477,69754.1129919176
"Female",26.9355347742521,73993.1103302211
"Male",25.809805711073,75389.1197009538
"Female",25.6487917103156,53288.0374597061
"Female",24.7239779642967,52530.5825036503
"Female",24.7418388706655,44582.6550639636
"Male",25.8110929862001,75310.5010374024
"Male",27.6198858046156,73474.3735741019
"Female",21.7328677499475,34049.1661616379
"Male",25.5727569914841,53798.2874829897
"Female",25.6983576620705,59018.199123813
"Female",23.5718202497939,40168.4211746638
"Male",28.0803269303097,53171.1862014705
"Male",26.6748366568526,62439.9501395503
"Male",28.3006127786889,49264.7854590341
"Female",26.8687613756459,54711.8950863593
"Male",28.5217696305042,66204.3446599389
"Female",24.2548727866727,45703.1869302916
"Male",24.4090856046898,57280.8865274991
"Male",26.2908946843449,69723.1292503828
"Female",24.5159196428227,56149.8709319358
"Male",29.7658826195816,64700.5695821469
"Female",23.6522548286038,43637.7580201044
"Female",23.3177644889591,67644.454087628
"Male",26.7771157229465,71356.233027905
"Female",24.5914393991884,44927.624461427
"Male",28.1535753209817,92339.4900526867
"Male",27.9637187998534,61901.4692244006
"Male",24.7039922848046,52573.8744395299
"Male",26.6819058372977,66458.9941745338
"Male",27.9256517799617,71294.5721432691
"Female",24.6278587156319,40589.1711250465
"Male",25.3824948448474,64422.3331729298
"Female",24.6355041460299,49526.8754907432
"Female",23.2569204494819,76776.462499907
"Male",28.276315545586,75065.8220424932
"Female",24.0920028048449,67738.8877911958
"Male",26.4082395668127,65730.614727311
"Female",23.2050898302929,65950.7097589409
"Female",25.6364196094092,69409.8106703407
"Male",27.8564987772548,54062.6296907755
"Male",27.1326466986425,92593.1119420752
"Male",28.7767577447906,68552.1210276478
"Male",27.746353858413,68392.1305264114
"Male",25.8913506376477,60935.2242786513
"Female",25.5814938258062,37287.4803308248
"Male",25.5726112230269,86184.8602053712
"Male",26.8520250787035,49696.8797418005
"Female",23.8997281411182,64458.915074601
"Female",24.4241227079613,54454.877179285
"Female",20.2622850419522,64529.8606815894
"Male",26.1322808538726,58260.3354647699
"Female",21.6224910212118,49655.8197852149
"Female",20.3768463391167,62805.5310155162
"Male",28.0807989622979,30929.3950065054
"Female",22.2553614253734,60451.5646889939
"Female",28.986465461516,43767.6439462334
"Female",22.9971841818676,42191.1945795885
"Male",25.2936401362686,80041.9954002082
"Male",25.6446906315013,62792.0684244384
"Female",20.9340909299088,58900.1729802581
"Female",25.6480497019799,61781.6190151272
"Female",24.6522758163359,51178.1819845014
"Female",22.8899068059301,64886.9499050572
"Male",26.8280581704276,61022.0885963298
"Male",25.7811568439827,71375.1229043837
"Male",27.3156761095747,96958.3670320768
"Male",25.0132001991259,83309.3570314274
"Male",26.6590900312812,63920.961436626
"Female",24.7540960835622,35476.1230659995
"Male",27.6436031365809,74907.5521005283
"Female",24.6178375167019,44245.825039263
"Male",28.190454550537,52559.5745546151
"Female",24.3539879393348,83076.4334497928
"Male",24.6251285117091,43390.9892409977
"Female",24.6338804362104,75342.4811650439
"Female",22.9513600429114,32333.6619646278
"Female",23.8887500053772,56524.810898969
"Male",29.4628987154534,64513.075866718
"Female",23.7291004596424,54800.6967841192
"Male",28.3465158064778,79573.3405346426
"Female",25.0969783112368,68566.2867928832
"Male",25.3426210239988,73536.4362007777
"Female",21.4850868950846,43294.2309595446
"Male",27.3789497651802,80704.1793449823
"Female",24.4864087067959,77236.5621763283
"Female",20.8238795867042,38640.7094070513
"Male",24.2978792074235,48023.8210395251
"Female",22.0289921948878,34402.9066010765
"Female",24.1153497198053,47401.5797248168
"Male",28.9751675824093,74755.6222779682
"Male",30.0477105399986,48234.0874152758
"Male",27.6255031121478,80456.449558742
"Female",22.9518357468359,73115.6115445872
"Male",25.4678438699078,51603.7967869631
"Male",24.6050675704295,62474.4323606066
"Female",23.8969624471391,35977.7704851976
"Female",27.3842734775151,47341.6236671003
"Female",22.065684571218,42100.6642337315
"Male",25.8209271026462,62894.6991530417
"Male",29.6329275290728,52205.7404350126
"Male",25.4469942196257,79779.5801182798
"Male",23.0413883925282,67789.8217298793
"Male",26.3198359557593,53669.305066012
"Male",26.1506816301371,77745.8562167323
"Female",23.6053210870181,51431.636051773
"Male",25.7110190914765,67721.3693816553
"Female",21.2953185243879,70263.6368446857
"Male",27.0824250486258,82708.5154489994
"Male",30.3481089537447,73985.4979623706
"Male",26.539741680744,64895.5863280842
"Male",23.2874611117688,87493.3629308297
"Male",26.9574169579416,92299.4661176483
"Male",28.6439026040123,61982.1397364712
"Male",25.2185645826034,56431.4642220872
"Male",27.5643289216581,48876.4423264718
"Male",24.7714342433813,69585.0074088063
"Female",23.2011882940865,58883.6968856552
"Male",28.8492406896842,81554.5412052808
"Female",21.4449334593874,68457.8532185783
"Female",22.6020526585059,48450.6796875977
"Male",23.2026398913599,82825.492799587
"Male",26.577610890202,74682.3004158211
"Male",27.6305944531993,48889.4073066528
"Female",24.0025157274358,68367.108097995
"Male",28.1679159480652,86064.4538485935
"Male",28.486620656533,51575.740588953
"Female",24.7630304147909,50475.2673248134
"Male",25.6580163237091,57138.4720017694
"Male",28.3056816687887,91915.5716780278
"Male",29.0873862523588,52031.5499155363
"Male",27.425715881311,52963.6525526984
"Male",27.6580887435914,68028.5991886964
"Female",27.1926007384067,52622.7552507345
"Male",25.4901033214095,63565.6660611696
"Male",28.1242954965836,46528.2484816879
"Female",26.457060368125,57846.7036681987
"Male",26.598032236847,80877.2385481186
"Male",25.8695509585316,50267.7704904191
"Male",27.8949856724397,73333.4631930793
"Male",25.6531485518526,91507.4219302703
"Male",24.4295896047915,36913.8357199208
"Female",23.5606685877548,37974.0161786131
"Female",24.1020765163296,27179.8306160613
"Female",23.9845536216468,67781.9186978065
"Female",26.0709211702641,47237.1469280138
"Female",26.4675492269315,74275.2740654031
"Male",27.4320954222206,77108.6306913434
"Male",23.5258303869191,88791.2593609793
"Female",22.9635927570188,50445.5630798473
"Female",24.0234735261532,39740.9148086498
"Male",27.7039814901215,45850.6872210841
"Female",25.2543837386741,68269.4542917718
"Female",22.6996851229816,48812.513680727
"Female",23.387165297425,39357.9329232714
"Male",27.5130956976676,60988.2321446919
"Male",27.8879349656152,75594.2358339812
"Female",22.9044271212437,50830.111280505
"Male",25.7741113362043,82392.3892651131
"Female",26.0882406670641,58220.5632087345
"Male",28.9580713035344,30879.7260527632
"Male",27.6429483304753,67945.7433341916
"Male",27.5063764737723,79249.5208679242
"Female",23.2503706902617,42255.8097361182
"Male",25.8438147927881,46888.3215587635
"Male",29.9124423331819,59463.5612629412
"Female",27.0189134074945,50965.4117833115
"Female",26.6671864837909,27449.0993671315
"Male",26.9990685527114,90204.9013726485
"Male",27.5829205067556,85433.5472084772
"Male",28.8319329396185,62790.4330149559
"Female",24.5538167781188,61056.1057081985
"Female",24.045298533712,57769.5596914901
"Male",26.0065494057174,106553.402378439
"Male",25.5287071891781,58363.4675536307
"Male",27.6468172739166,88612.2596177737
"Female",20.9131768260516,42346.4339424503
"Male",26.1640577529451,76697.4832714036
"Male",24.5193793789956,31955.4052432954
"Male",27.7460895075098,57239.5563535024
"Female",23.1360920674955,30216.9924540852
"Female",24.2630271268238,60958.7458850131
"Male",28.5218838460331,70901.6998214576
"Male",26.4120357953991,67672.3271247216
"Female",23.6342494047791,26323.6605058964
"Female",23.8232349846923,44731.8692687555
"Male",29.2919705856079,59839.1792239842
"Female",24.3370358169627,27374.4400367655
"Male",26.8157413149106,78200.74528244
"Female",21.3997699541072,63903.4749435108
"Male",24.1442216652398,63891.3409216796
"Male",28.8965796286187,72387.9975259823
"Female",23.3061469621602,67778.289373409
"Male",27.4614406415278,50392.1115210155
"Female",24.3343179408948,38246.3047328812
"Male",27.2324759979593,68049.8509040424
"Female",21.7891675527835,59189.611547059
"Female",21.9659605631948,60790.6899987012
"Female",26.5201867999529,74698.4843417576
"Male",24.8751943407026,78428.5417277864
"Male",26.1534043012206,71926.9359406964
"Female",23.7929088642663,59977.0191944466
"Female",24.1148761822972,28128.3849239805
"Female",23.8071937388869,57559.5738902436
"Male",26.5040866487305,46246.8066297798
"Male",27.9767720734165,73637.7949329952
"Male",26.1478037576158,66818.5253351948
"Female",24.448352431219,56338.718380175
"Male",26.2822721309549,96449.6480240172
"Male",25.8109302477182,40922.4853007558
"Male",28.3462801103334,62320.3082573105
"Male",28.4049773510457,40479.3411432938
"Female",24.525121027908,71458.5851367905
"Male",24.8881226170055,70330.4941198961
"Female",24.683785012618,58556.7004868853
"Female",22.8500547105365,28078.3893457656
"Female",24.2756600753828,76083.3096252429
"Male",30.7239245121402,52889.7097982357
"Female",21.9245135868328,70697.5453629894
"Male",26.4870815986817,68402.1544030599
"Male",27.5529876308447,86598.7262980044
"Male",27.0254436396196,69553.2138497598
"Female",24.3613951558448,79523.1442591801
"Female",25.314312530803,35343.3742689545
"Female",22.7260222144536,54542.9007195581
"Male",26.6375261713604,73681.1396764399
"Male",28.1031815604708,64320.9038333626
"Male",27.385475304745,80170.8982978247
"Female",21.4644703542184,39103.388918286
"Female",23.9918208975954,63165.5777985035
"Male",29.3521827926251,97482.0321608864
"Male",27.0118684202462,65993.5534203033
"Male",26.0146825724421,66986.2848064704
"Male",26.1749343821332,72888.4576669288
"Male",26.9251552103914,69341.3641345443
"Female",24.9015473767069,73792.3625235099
"Female",24.8138924951989,56270.7590414871
"Male",29.3363945823431,73786.7489383137
"Female",25.5528288341863,51894.7733169217
"Male",25.2199405737604,51371.4207655721
"Female",23.8287313320187,44129.581682536
"Female",23.4367993635935,56175.835099618
"Female",21.4543854801454,30111.6921960885
"Male",28.6442825684827,79297.2278077294
"Male",26.2196685683097,67128.1763213458
"Male",26.1549993997791,80952.3734802642
"Male",27.0791675250012,94681.4444610789
"Female",23.9008583554106,79766.7736319995
"Female",22.137100219351,29984.1215159025
"Female",22.5987868262831,69098.2557368708
"Female",24.8692296886252,79412.5914862333
"Female",23.6910373480697,48510.73014093
"Male",25.477309975364,34771.6324740778
"Female",23.7506623044613,69879.8020653459
"Female",27.5740349262985,46372.38046752
"Female",24.5009630038627,69061.6110868808
"Male",27.4424655026379,55136.6114469994
"Male",28.1228321078349,83350.4202186233
"Male",27.4201471901427,89247.3155546365
"Male",29.1425529504256,76361.241994684
"Male",27.9341389091435,58992.0642921851
"Female",22.4151372913993,37957.5765644617
"Female",25.0583845748425,49320.1535470219
"Female",23.5363034643323,62849.3769684602
"Male",25.3384613178651,59216.2545201429
"Male",28.4763147061756,47834.9069180759
"Male",25.2357338760661,50190.2404246647
"Male",27.4589315278549,109682.844364731
"Male",26.5622036753903,48982.370261719
"Male",26.1671389865309,70556.3887834431
"Male",26.6299596861108,62451.2452430049
"Female",25.5116651542424,77965.1402634784
"Male",26.1544699906181,76336.0886526893
"Male",26.8634886231185,59727.6666139853
"Male",24.489310039916,73824.3400283959
"Female",22.2683347213799,52149.118511036
"Female",23.418391934454,22633.393527644
"Male",24.2076133653877,44426.7897454028
"Female",21.3326659165234,49885.288050458
"Male",27.1550575900697,74688.0688574438
"Male",24.7476810163048,83741.0265018904
"Male",25.4919685742508,71230.8280923472
